"","title","movieInfo","point","review"
"292","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=30?st=mcode&sword=189124&target=after","10","김영광 배우님 연기 미친거 아니에요로맨스는 볼 수 없지만 액션 보는 재미로 봤어요 완전 꿀잼!!!재미있는 액션영화 보고 싶다면 절대 보삼!!완전 강추 "
"293","불신지옥","https://movie.naver.com/movie/point/af/list.nhn?&page=30?st=mcode&sword=52413&target=after","7","종교라는 이름의 정신병과 인간의 추악한 광기 "
"294","간이역","https://movie.naver.com/movie/point/af/list.nhn?&page=30?st=mcode&sword=194022&target=after","8","자칫 지루할 수 있는 늘어지는 타임에 이전 복선을 상기시킴으로서 무난히 전환되는 부분이 인상깊었습니다. PS 때가 때인지라 나홀로 관람의 경험도 해봅니다. "
"295","푸시","https://movie.naver.com/movie/point/af/list.nhn?&page=30?st=mcode&sword=50407&target=after","10","재밌고 스토리도 너무 좋음. 너무 복잡해서 뇌정지 오긴 하는데, 어려운 그게 재밌음.. 평점 낮은 이유가 아마 결말 때문일듯... 뿌려놓은 떡밥은 많은데 다 수거못한 것도 있고... 방대한 스토리에 비해 너무 싱겁게 끝났음. 그리고 세계관 설정을 좀 이해할 수 있게 후의 상황을 알려줬었더라면 더 완벽했을듯. "
"296","똥파리","https://movie.naver.com/movie/point/af/list.nhn?&page=30?st=mcode&sword=68031&target=after","10","지금 까지  수많은 영화를 봤지만,기억에  남는  몇.작품중의  하나이미  그기억  만으로  최고 수작이라  생각한다 "
"297","마리오네트","https://movie.naver.com/movie/point/af/list.nhn?&page=30?st=mcode&sword=197517&target=after","10","와.. 이런 영화는 없었다. 라는 말이 나올 정도로 반전이 기막히는 영화.반전에 반전을 거듭하고 마지막도 반전.. 연기도 뛰어나고 아역의 연기가 돋보인다.보는 내내 소름이 끼치고 무서웠지만 영화가 다 끝난 후 영화 전체를 통틀어 이게 뭘까 생각해본다면.. 스릴러? 공포? 모두 아니다. 판타지? 도 아니다. 아이의 심적상태, 아이의 상태를 나타낸 영화. "
"298","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=30?st=mcode&sword=189124&target=after","9","오랜만에 유쾌한 오락무비+_+ "
"299","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=30?st=mcode&sword=184517&target=after","10","삶의소중함을 느끼게해주는영화...♥영화를 보고나면...하늘을바라보며 숨한번크게들이쉬고 미소를 짓고있는 나를보게됐다..♥ "
"300","강철비","https://movie.naver.com/movie/point/af/list.nhn?&page=30?st=mcode&sword=155665&target=after","10",""
"301","크로싱","https://movie.naver.com/movie/point/af/list.nhn?&page=31?st=mcode&sword=46494&target=after","10",""
"302","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=31?st=mcode&sword=184517&target=after","9","감동, 힐링.. 재즈! "
"303","69세","https://movie.naver.com/movie/point/af/list.nhn?&page=31?st=mcode&sword=189373&target=after","10"," 누구나 당할수 있는 성폭행과 성추행과 성희롱..누구나 당하기도 싫은 성폭행과 성추행과 성희롱...누가 피해자를 욕하고 지켜주지않나...당해도 좋은 존재는 그 누구도 없다..당하고 싶은 존재도 없다..<1....5~6살짜리남자애가 5~6살짜리여자애를 성추행했다. 그런데 가해자는 처벌안받는다. 그5~6살난 피해자는 질염이걸렸다.> <2...노인여성이 성추행&성폭행&성희롱을 당했다.>피해자가 피해야하며, 참아야하고 ,피해사실을 입증해야하고(증거제시),피해자가 CCTV를 찾아야하고, 등등 그런나라인데....가해자는 그냥 아주 잘 엄청 산다.... "
"304","시카고","https://movie.naver.com/movie/point/af/list.nhn?&page=31?st=mcode&sword=36590&target=after","10",""
"305","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=31?st=mcode&sword=186342&target=after","10","꽃님이,장선장,업동이,타이거박,태호 잘 살기를. 같이... "
"306","익스트랙션","https://movie.naver.com/movie/point/af/list.nhn?&page=31?st=mcode&sword=192481&target=after","10",""
"307","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=31?st=mcode&sword=189124&target=after","8","재밌게 봤어용 웃겨용ㅋㅋㅋ "
"308","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=31?st=mcode&sword=189124&target=after","10","왠지 이 영화 입소문 제대로 탈 것 같은 느낌 "
"309","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=31?st=mcode&sword=189124&target=after","9","전개도 빠르고 재미있는 부분이 많아서 엄청 웃었네용 ㅎ "
"310","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?&page=31?st=mcode&sword=183854&target=after","10","아무 생각없이 웃을 수 있는 영화!! "
"311","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=32?st=mcode&sword=189124&target=after","10","나랑 웃음 코드가 잘 맞아서 재밌게 볼 수 있었던 영화:) "
"312","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=32?st=mcode&sword=189124&target=after","7","유쾌 상쾌 통쾌한 영화 잘 보고 왔어요^^ "
"313","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=32?st=mcode&sword=189124&target=after","8","배우분들 캐릭터 소화력이.. 김영광 진짜 매력이 넘침 "
"314","더블패티","https://movie.naver.com/movie/point/af/list.nhn?&page=32?st=mcode&sword=196361&target=after","1","아아아이이이이린린린 "
"315","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=32?st=mcode&sword=184517&target=after","10","많은 생각을 하게 만드는 작품이었습니다.Ost가 재즈만 한가득이면 어쩌나했지만 그렇지 않고일단 보시고 감상에 잠시 빠지시는 것도 좋을듯합니다. "
"316","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=32?st=mcode&sword=189124&target=after","10","액션신 마음에 들었습니다 "
"317","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=32?st=mcode&sword=189124&target=after","9","액션과 유쾌함을 왔다 갔다 하는 강약 조절 끝내주는 영화임 "
"318","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=32?st=mcode&sword=189124&target=after","10","꾸르잼 ㅎㅎㅎ 넘 재밌게 봤어용 "
"319","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?&page=32?st=mcode&sword=190011&target=after","2","스토리 빈약. 화끈한 공룡 액션도 찔끔 2시간 동안 그냥 왔다갔다 뛰어다니다가 영화 지나감. 어찌 이렇게 이따위로 만들었나 싶었으나, 중국 자본이 대거 투입된 영화. 영화 구성과 스토리, 식상한 액션이 이해가 감. 공룡이 등장하는 듯 하지만, 공룡 등장과 격투쌘이 거의다 비슷비슷한 화면. 중국 자본의 짜집기 반복 영상 "
"320","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=32?st=mcode&sword=186342&target=after","10",""
"321","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=33?st=mcode&sword=189124&target=after","10","개재밌음 ㄹㅇ꺼이꺼이웃었네 "
"322","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=33?st=mcode&sword=186342&target=after","10","저는 스토리도 괜찮았어요~^^ 작은  제작비로 해외 sf물과 견주다니..대닥해요~^^ "
"323","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?&page=33?st=mcode&sword=183854&target=after","10","클레멘타인 이후 최고의 영화 "
"324","쇼생크 탈출","https://movie.naver.com/movie/point/af/list.nhn?&page=33?st=mcode&sword=17421&target=after","10",""
"325","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=33?st=mcode&sword=196051&target=after","10","훌륭한작화 감동적인 스토리 최고의 소년만화 "
"326","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=33?st=mcode&sword=196051&target=after","10","가슴이 웅장해집니다. "
"327","밀정 1930","https://movie.naver.com/movie/point/af/list.nhn?&page=33?st=mcode&sword=169615&target=after","1","뭔말 할지 알지? "
"328","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=33?st=mcode&sword=184517&target=after","10","아직 감명깊게 봤어요무의미한 삶은 없다라는걸 새삼 느끼네요 "
"329","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=33?st=mcode&sword=186342&target=after","10","처음에 예고편을 볼땐 유치할줄 알았는데 그래픽 안어색하고 재밌네요~ 캐스팅도 다 좋았고! 난 스토리도 좋았는데 sf 영화 좋아하고 거의 다봤는데 이런 스토리 난 못봤던거 같은데? 스토리 운운 하는 사람들은 마션,인터스텔라,그래비티 같은거 생각하는 건가? 어이가 없어서 ㅡㅡ "
"330","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=33?st=mcode&sword=189124&target=after","10","진짜 웃겨 죽는줄 극한직업 이후로 나온 영화중 제일 재미짐 두번 봐야지 "
"331","더블패티","https://movie.naver.com/movie/point/af/list.nhn?&page=34?st=mcode&sword=196361&target=after","10","아쉬운 부분이 없었다면 거짓말이겠지만 영화를 보면서 내내 기분 좋았던거 같아요 더블패티 파이팅! "
"332","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=34?st=mcode&sword=186342&target=after","10","스토리가 쪼금 약하긴 하지만 헐리웃영화에 울나라 배우가 나왔구나 할정도 영화는 진짜 최고다. 200억 들었다고? 근데 왜 1000억짜리 영화를 만든거야? "
"333","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=34?st=mcode&sword=189124&target=after","10","둘이 개웃김 캐미 개애진닼ㅋ "
"334","세자매","https://movie.naver.com/movie/point/af/list.nhn?&page=34?st=mcode&sword=193328&target=after","4","무슨이야기인지 .. 감동도억지인거같고..음., 연기들은잘하신거같은데 재미는없었어용 ㅜ "
"335","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=34?st=mcode&sword=189124&target=after","10","근래 나온 한국 영화들 중 젤 재밌구 배우들 합도 너무 좋았어요!! "
"336","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=34?st=mcode&sword=189124&target=after","8","김영광 액션도 너무 잘하고 잘생기고ㅠㅠ 다해 진짜 "
"337","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=34?st=mcode&sword=189124&target=after","8","웃고 즐기기엔 딱인거같아요 "
"338","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=34?st=mcode&sword=189124&target=after","10","배우들 조합이 넘 좋아여ㅋㅋ 오랜만에 즐거운 영화 재밌게 봤습니당 "
"339","더블패티","https://movie.naver.com/movie/point/af/list.nhn?&page=34?st=mcode&sword=196361&target=after","10",""
"340","해변의 에트랑제","https://movie.naver.com/movie/point/af/list.nhn?&page=34?st=mcode&sword=196375&target=after","10","작화가 너무 예쁘고 연출이 뛰어나서 몰입이 잘됐어요 청게인 줄 알았는데 그건 아니였어요 "
"341","날씨의 아이","https://movie.naver.com/movie/point/af/list.nhn?&page=35?st=mcode&sword=181114&target=after","10","한 사람의 희생이 당연해서는 안된다고 그러면 안되는거라고 세상을 향해 소리치는 영화. 왜 이렇게 눈물이 나는지. "
"342","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=35?st=mcode&sword=189124&target=after","8","웃기다가 끝나는 영화 ㅋㅋㅋ "
"343","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=35?st=mcode&sword=189124&target=after","10","요즘 우울했는데 아주 재밌게 보고 왔당 기분 좋아졌으 "
"344","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=35?st=mcode&sword=196051&target=after","10",""
"345","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=35?st=mcode&sword=186342&target=after","10",""
"346","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=35?st=mcode&sword=189124&target=after","8","캐릭터들이 다 너무 매력덩어리야ㅋㅋㅋ "
"347","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=35?st=mcode&sword=189124&target=after","10","기대없이 봤는데 재밌었어요.주인공 케미가 잘맞고 웃겨요코믹이랑 액션이 적절히 섞이고 시리즈 나와도 좋을듯~~ "
"348","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=35?st=mcode&sword=189124&target=after","7","가볍게 웃으면서 즐기기에 좋은 영화~ 힐링하기엔 딱~ "
"349","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=35?st=mcode&sword=189124&target=after","8","코미디 영화로써의 역량은 충분함 ㅎ "
"350","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=35?st=mcode&sword=189124&target=after","10","웃음 포인트가 나랑 너무 잘맞아서 보는내내 웃으면서 볼 수 있었음! "
"351","신과함께-인과 연","https://movie.naver.com/movie/point/af/list.nhn?&page=36?st=mcode&sword=167697&target=after","10",""
"352","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=36?st=mcode&sword=189124&target=after","9","신나는 한국 액션 코미디:) "
"353","아이","https://movie.naver.com/movie/point/af/list.nhn?&page=36?st=mcode&sword=194463&target=after","10","감동적이고 연기력도좋고 다다다좋다!!!! "
"354","나는 내일, 어제의 너와 만난다","https://movie.naver.com/movie/point/af/list.nhn?&page=36?st=mcode&sword=157178&target=after","10","혹시라도 이 영화 볼까말까 고민하시는분 계시면 그냥 저 믿고 한번 보세요 ㅜㅠ 후회안해요 진짜로 "
"355","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=36?st=mcode&sword=189124&target=after","10","시간 가는줄 모르고 봤어요 오랜만에 볼만한 오락영화입니다 "
"356","8월의 크리스마스","https://movie.naver.com/movie/point/af/list.nhn?&page=36?st=mcode&sword=18817&target=after","10",""
"357","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=36?st=mcode&sword=184517&target=after","10",""
"358","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=36?st=mcode&sword=189124&target=after","8","배우들 합이 끝내 주더라구용 ㅋㅋ 첫장면 부터 재밌었어요 ㅋㅋ "
"359","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=36?st=mcode&sword=189124&target=after","10","영화 보고 기분 좋은 에너지 받구 가네요~둘다 훤칠하니 잘생기고 이쁨^^ "
"360","새해전야","https://movie.naver.com/movie/point/af/list.nhn?&page=36?st=mcode&sword=190382&target=after","10","마음 따뜻해지는 영화였습니다 "
"361","해변의 에트랑제","https://movie.naver.com/movie/point/af/list.nhn?&page=37?st=mcode&sword=196375&target=after","10","최고에 영화 꼭 보세요. 진짜 꼭 진짜 영상미나 오에스티나 최고였습니다. "
"362","새해전야","https://movie.naver.com/movie/point/af/list.nhn?&page=37?st=mcode&sword=190382&target=after","8","생각없이 봐도 되는 영화! "
"363","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=37?st=mcode&sword=196051&target=after","10","렌고쿠,,,진짜 눈물이 펑펑났어요 "
"364","새해전야","https://movie.naver.com/movie/point/af/list.nhn?&page=37?st=mcode&sword=190382&target=after","2","ㅠ ㅠ 영화관에서 보지마여 "
"365","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=37?st=mcode&sword=196051&target=after","10","굳 정말  최고입니다. 처음 평점 달아보네요 "
"366","화양연화","https://movie.naver.com/movie/point/af/list.nhn?&page=37?st=mcode&sword=28876&target=after","10","연출, 영상미, 음악 정말 최고..영화가 끝나고 나서도  홍콩에 와 있는 기분이에요. 대사와 음악은 계속 머릿속을 맴돕니다 "
"367","더블패티","https://movie.naver.com/movie/point/af/list.nhn?&page=37?st=mcode&sword=196361&target=after","8","재미씀 아이린 나온대서 봐봤는데 괜찮았음 "
"368","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=37?st=mcode&sword=186342&target=after","2","스토리가 정말 아쉽다. "
"369","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=37?st=mcode&sword=196051&target=after","10","귀멸의 칼날 애니 안봤는데도 재밌어요.음. "
"370","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=37?st=mcode&sword=186342&target=after","10","내용  구성도 좋고 전체적으로 좋아요. 시간 가는지 모르고 집중되요 "
"371","뚜르: 내 생애 최고의 49일","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=142304&target=after","10","자출하는 정도의 자전거 타는 사람으로써 정말 대단합니다...서울에서 처음가는 자도도 나름 설레이며? 약간은 겁도 먹고 달리는데...생각에서 멈추는 계획이 많은 사람들에게 먼가 전달이 될거 같다...건강까지 이겨냈다면 더없이 좋았거늘... "
"372","애프터","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=181694&target=after","10","보는내내 눈호강 하딘 못잃엉,,, 시리즈 꼭 보세용,, ㅠ "
"373","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=196051&target=after","10",""
"374","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=189124&target=after","1","넷플릭스에서라도 보지 않고 싶다. 저예산 쓰레기 망작 내돈 만3천에 천불이 난다. "
"375","청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=186606&target=after","10","다른말이 필요없음 한마디로 띵작 "
"376","런","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=190722&target=after","10","재미있게 봤어요마지막 반전! "
"377","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=186342&target=after","2","CG는 준수한데 쥐어짜는 휴머니즘은 주름만 생기고, 조잡한 설정은 한숨만 나온다. "
"378","리얼","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=137008&target=after","2","이 감독은 영상 만들면 안됨 "
"379","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=196051&target=after","10",""
"380","아가씨","https://movie.naver.com/movie/point/af/list.nhn?&page=38?st=mcode&sword=123519&target=after","10",""
"381","붉은 돼지","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=19302&target=after","10","낭만 그 찰나의 시간 "
"382","염력","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=153651&target=after","6","류승룡의 우스꽝스러운 염력을 사용하는 연기만 기억 속에 남는 영화. "
"383","암전","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=177510&target=after","2","시간을 버리고 싶으시면 보시면 됩니다. "
"384","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=183854&target=after","10","재미있어요 무슨 좀비들같넼 "
"385","요가학원:죽음의쿤달리니","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=197645&target=after","1","돈 받고 봐달라고 해도 안봅니다 절대 보지마세요 ... "
"386","용루각: 비정도시","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=198433&target=after","2","편이  나온다는게 더   공포스럽네.. "
"387","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=189124&target=after","8","쫌… 웃기네 ㅋㅋㅋ 상당히 잘 만들었습니다. 재밌고 웃기기만 한게 아니라 짜임새도 좋아요. 이렇게만 만들면 한국영화 욕먹을 일 없을듯 싶네요. 근래 한국영화 중 탑급? 훌륭합니다. "
"388","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=190011&target=after","7","우리나라에도 우뢰메 같은 영화가 있듯이 외국에도 이런 영화가 있다고 생각하면 그렇게 불편할것도 없는데...ㅋㅋㅋ 고양이 귀여웠음! "
"389","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=183854&target=after","4","그닥 별로 먼 이야기를 하는지 모르겠다 "
"390","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=39?st=mcode&sword=184517&target=after","8","저만 지루했나요?다들 평점이 너무 좋아서요.하지만 많이들 봤으면 좋겠네요.삶에 대해 한 번쯤 돌아보게 되는 영화~~ "
"391","미드소마","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=182014&target=after","10","이 영화를 보고 탈모가 나았습니다 ㅎㅎ 강추 "
"392","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=184517&target=after","10","와! 이거 진짜 뭘까! 초반에는 장난스럽고 아이들 수준에 맞춘 애니인듯 하더니 내용이 심오하고 철학적이기 까지 그런데 어렵지 않은. 이 감독 아마 천재인듯! 주인공이 깨닳는 장면에서 왜 이렇게 눈물이 나는지.. 슬픈게 아닌데 아무튼 대단한 명작! 미야자키와는 다르지만 그 순수한 상상력은 뭔가 닮았다 "
"393","판도라","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=132933&target=after","1","이 영화로 인해 우리나라 원전생태계가 박살났다!! 본의든 아니든 감독과 배우들은 책임을 져라!! 이게 나라냐? "
"394","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=196051&target=after","10","와 진짜 간만에 재밋게 봣다연출 쩌네 "
"395","안나","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=171465&target=after","10","한국영화 였으면 500만원 거뜬히 넘었을것....수원왕갈비통닭~ 보다 재미있고 탄탄한 영화 "
"396","마리오네트","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=197517&target=after","8","살 소년의 양면 연기가 나를 마리오네트처럼 끌고 다녔다. "
"397","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=189124&target=after","10","와! 기대안하고 갔었는데 너무 재미있었어요!! 한번더 볼거같아요~!~ 짱짱~~ "
"398","더블패티","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=196361&target=after","9","레베럽으로써 이 영화를 되게 기대했던 1인인데 전개 과정 부분에서 너무 빠르게 장면들이 스킵되는게 아쉬웠어요!! 그래도 주연배우들의 연기가 되게 좋았으며 특히 주현이 연기가 영화로써는 처음인데도 평균 이상을 보여줘서 전 정말 좋게 봤습니다 ㅎㅎ 재밌는 영화를 기대하시는 분들께는 비추드리고 힐링받고 싶은 분들께 추천드립니다 ㅎㅎㅎ "
"399","더블패티","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=196361&target=after","10","현자 연기 너무 잘봤어요~~ 응원해요 "
"400","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?&page=40?st=mcode&sword=183854&target=after","2","영화 만드는것을 직업으로 하는 사람들이 만든 영화가 맞습니까? 이런 영화 만들어 놓고 안쪽팔린가요? "
"401","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=186342&target=after","10","전 정말 재밌고 감동적이게 봤어요배우들 연기, CG 좋고 멋있었고말해뭐해 우리 꽃님이 짱귀ㅠㅠ "
"402","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=196051&target=after","10",""
"403","사냥의 시간","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=174808&target=after","8","나만 재미있게 봤나?  호불호가  갈리나? "
"404","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=196051&target=after","10","와 진짜 이영화보는도중에 너무 몰입이 된 나머지  제가 귀살대에 들어가고싶은 심정까지 들었습니다. 오늘 한번더 보러갑니다 . "
"405","삼진그룹 영어토익반","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=189141&target=after","8","별 기대 없이 봤는데 생각보다 재밌었어요. "
"406","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=186342&target=after","8","볼만합니다스토리나 개연성이 좀 아쉽긴 하지만요마지막이 약단 달랐다면 더 여운이 많이 남았을듯. "
"407","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=190011&target=after","2","스토리가너무단순유치하고액션도기대하지마라....예고편이전부....수OO전괴물영화를보는건가.. "
"408","나를 찾아줘","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=116234&target=after","8","좀 허술해 보이긴 하지만 몰입감 있다. "
"409","프리즈너스","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=100203&target=after","1","배우연기력은 좋은데 내용자체가 고구마고 결말이 어찌되었건 기분더러워지는 영화네... "
"410","지슬","https://movie.naver.com/movie/point/af/list.nhn?&page=41?st=mcode&sword=99354&target=after","9","초반엔 마치 구로자와 아키라감독의 영화를 보는 듯 했다. 리얼리티를 살려주는 제주방언과 더불어 제주민들의 이야기들이 너무 귀여워서 더욱 마음을 아프게 한다. 무엇보다 가장 이 영화에 반하게 만든 것은 정길의 캐릭터이다. 그는 신과 같은 전지적 시점. 우리와 같은 관객의 눈을 가지고 있는 자다. 감독은 그를 (사실 여자) 설문대할망을 상징하는 인물이라 했다. 정길로 인해 이 영화는 몇 층의 깊이를 더 갖게 된 듯 하다. "
"411","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=196051&target=after","10","개쩜 안본 뇌 사고싶다 ㄹㅇ로 "
"412","시간을 달리는 소녀","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=63513&target=after","10","여름이 그리울 때 자꾸 찾게 되는 영화 "
"413","2046","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=34309&target=after","6","화양연화를 먼저 봐서 이해가 가능한 부분들이 있었어요. 수많은 키스씬중 공리와의 담벼락 키스씬이 가장 기억에 남네요. OST 최고! "
"414","소울","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=184517&target=after","10","나라는 사람과 내 인생에 대해 다시 생각하게 만드는 영화. 인사이드 아웃 느낌 나고 캐릭터들이 엄청 귀여움 ㅋㅋ "
"415","새해전야","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=190382&target=after","10","4커플의 각기다른 이야기들이 재미있었다. 특히 유태오 배우님의 연기가..매우 잘생겼다. 단 하나 아쉬운것은 12월31일에 봤다면 더없이 좋았을것. "
"416","올드 가드","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=193173&target=after","9","모처럼 만난 볼만한 수작. "
"417","지푸라기라도 잡고 싶은 짐승들","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=179181&target=after","9","흥행이 안되 아쉽네요..모두가 주연같은 영화 "
"418","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=196051&target=after","10","역시 영회로 봐야 재밌네요 "
"419","해변의 에트랑제","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=196375&target=after","10","스토리는 술술풀려나가면서 끊긴기분이 없지않아 있지만 영상미가 너무 예뻐서 집중하면서 보게 되었습니다! "
"420","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=42?st=mcode&sword=196051&target=after","10",""
"421","하울의 움직이는 성","https://movie.naver.com/movie/point/af/list.nhn?&page=43?st=mcode&sword=39640&target=after","10","이유없이 눈물이 나는 영화 "
"422","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?&page=43?st=mcode&sword=189124&target=after","1","역대급 유치뽕짝 쓰레기 영화평점에 낚임..차에 치일때 날아가는 연출은 도대체 모냐고; 그 이후로 자서 기억이 없다 (다행히) "
